product_name,product_code,image_url,product_link,available_sizes
Regular Fit Cargo Pocket Gabardine Jogger Pants,C5335AXBG766,https://dfcdn.defacto.com.tr/3/C5335AX_24AU_BG766_01_02.jpg,https://www.defacto.com/en-eg/regular-kargo-jogger-pantolon-3113425,"['30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length']"
Boxy Fit Long Sleeve Sweatshirt,E1519AXBG155,https://dfcdn.defacto.com.tr/3/E1519AX_25SP_BG155_01_01.jpg,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-sweatshirt-3240108,"['XS', 'S', 'M', 'L', 'XL']"
Wide Leg With Cargo Pocket Linen Look Trousers,B9407AXBG743,,https://www.defacto.com/en-eg/wide-leg-pantolon-3146156,"['28 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length']"
3 piece Regular Fit Boxer,B7963AXBK81,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3062145,"['S', 'M', 'XL', 'XXL', '3XL']"
Regular Fit Bermuda Shorts,C4177AXER77,https://dfcdn.defacto.com.tr/3/C4177AX_24SM_ER77_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-bermuda-3108304,"['30', '32', '34']"
Slim Fit Elastic Waisted Shorts,B1382AXBK81,https://dfcdn.defacto.com.tr/3/B1382AX_24SM_BK81_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3124669,"['XS', 'S', 'M', 'L', 'XL']"
DeFactoFit NBA Los Angeles Lakers Oversize Fit Crew Neck Short Sleeve T-Shirt,B3894AXER105,,https://www.defacto.com/en-eg/defactofit-nba-los-angeles-lakers-oversize-fit-bisiklet-yaka-tisort-3049142,"['XS', 'S', 'M', 'XL']"
DeFactoFit Slim Fit Zippered Leg Woven Jogger Sweatpants,B2780AXBG662,,https://www.defacto.com/en-eg/defactofit-slim-fit-jogger-2935131,"['S', 'M', 'L']"
Relax Fit Lined Blazer,A4505AXKH433,https://dfcdn.defacto.com.tr/3/A4505AX_23SM_KH433_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-blazer-2799355,"['52', '54', '56']"
White Standard Fit Basic Knitwear Pullover,A9517AXWT32,https://dfcdn.defacto.com.tr/3/A9517AX_24WN_WT32_01_03.jpg,https://www.defacto.com/en-eg/standart-fit-balikci-yaka-kazak-3155709,"['S', 'XL']"
Regular Fit Bermuda Shorts,C4177AXKH488,https://dfcdn.defacto.com.tr/3/C4177AX_24SM_KH488_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-bermuda-3108305,"['30', '32', '34']"
Wide Leg Regular Hem With Cargo Pocket Gabardine Trousers,B5286AXBG700,,https://www.defacto.com/en-eg/wide-leg-kargo-cepli-pantolon-3065418,"['28 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length']"
Slim Fit Elastic Waisted Shorts,B1382AXBG735,https://dfcdn.defacto.com.tr/3/B1382AX_24SM_BG735_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-sort-3124651,"['S', 'M', 'L', 'XL']"
Twill Chino Pants,D1779AXBE666,https://dfcdn.defacto.com.tr/3/D1779AX_24SP_BE666_01_01.jpg,https://www.defacto.com/en-eg/chino-kanvas-pantolon-3133512,"['28 Size - 30 Length', '30 Size - 30 Length', 'Size 31 - Length 30', '32 Size - 32 Length', '33 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 34 Length', '38 Size - 32 Length']"
Mesh Lined Short Swim Shorts,N0131AZBK27,https://dfcdn.defacto.com.tr/3/N0131AZ_25HS_BK27_01_01.jpg,https://www.defacto.com/en-eg/basic-kisa-boy-deniz-sortu-3094733,"['S', 'M', 'L', 'XL']"
jogger Trousers,A5741AXAR163,https://dfcdn.defacto.com.tr/3/A5741AX_23AU_AR163_01_02.jpg,https://www.defacto.com/en-eg/jogger-pantolon-2857862,"['28 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 32 Length', '32 Size - 34 Length', '34 Size - 30 Length', '34 Size - 34 Length', '36 Size - 32 Length', '40 Size - 32 Length']"
Regular Fit Printed Mesh Lined Short Swim Shorts,B7255AXBK27,,https://www.defacto.com/en-eg/regular-fit-deniz-sortu-3148821,"['S', 'M', 'L', 'XL']"
Regular Fit Shorts,A9569AXER134,,https://www.defacto.com/en-eg/regular-fit-sort-2848773,"['28', '30', '32', '36', '38', '40']"
Boy Wide Leg Pocket Parachute Wide Leg Cargo Pants,C9156AXBG73,https://dfcdn.defacto.com.tr/3/C9156AX_24AU_BG73_01_01.jpg,https://www.defacto.com/en-eg/wide-leg-pantolon-3163434,"['28 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 32 Length', '36 Size - 32 Length']"
Regular Fit Jogger Cargo Pants,C6322AXKH361,https://dfcdn.defacto.com.tr/3/C6322AX_24AU_KH361_01_02.jpg,https://www.defacto.com/en-eg/pantolon-3113316,"['28', '30', '32', '34', '36']"
Pedro Slim Fit Ripped Detail Washed Jeans,D0827AXNM36,,https://www.defacto.com/en-eg/pedro-slim-fit-jean-pantolon-3127542,"['28 Size - 30 Length', '30 Size - 30 Length', 'Size 31 - Length 30', '32 Size - 30 Length', '33 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length']"
Regular Fit Cotton Long Sleeve Shirt,B5587AXBG161,https://dfcdn.defacto.com.tr/3/B5587AX_24SP_BG161_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-pamuklu-uzun-kollu-gomlek-3045021,"['XS', 'S', 'M', 'L']"
Regular Fit With Pockets Sweatpants,A9471AXBK81,,https://www.defacto.com/en-eg/regular-fit-esofman-alti-2955279,"['XS', 'S', 'M', 'L']"
Regular Fit Crepe Polo Shirt,C4149AXWT47,https://dfcdn.defacto.com.tr/3/C4149AX_24SM_WT47_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-polo-tisort-3146112,"['S', 'M', 'XL']"
Regular Fit Printed Cotton Short Sleeve Shirt,C7695AXER238,,https://www.defacto.com/en-eg/regular-fit-kisa-kollu-gomlek-3140988,"['XS', 'S', 'M', 'L', 'XL']"
Long Muscle Fit Crew Neck Printed Short Sleeve T-Shirt,B8482AXKH262,https://dfcdn.defacto.com.tr/3/B8482AX_24SM_KH262_01_02.jpg,https://www.defacto.com/en-eg/long-muscle-fit-bisiklet-yaka-baskili-tisort-3082189,"['S', 'M', 'L']"
Oversize Fit Regular Hem Shorts,B8793AXGR504,https://dfcdn.defacto.com.tr/3/B8793AX_24SM_GR504_01_01.jpg,https://www.defacto.com/en-eg/oversize-fit-sort-3100043,"['XS', 'S', 'M']"
Slim Fit Skinny Leg Pocketed Twill Chino Pants,B2091AXNV64,https://dfcdn.defacto.com.tr/3/B2091AX_24AU_NV64_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-dar-paca-pantolon-3193485,"['28', '30', '32']"
Oversize Fit Crew Neck Basic Short Sleeve T-Shirt,B4933AXBG170,https://dfcdn.defacto.com.tr/3/B4933AX_24SP_BG170_01_02.jpg,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-tisort-3080844,"['XS', 'S', 'M', 'L']"
Regular Fit Tencel Short Sleeve Shirt,C4313AXKH373,https://dfcdn.defacto.com.tr/3/C4313AX_24HS_KH373_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-kisa-kollu-gomlek-3128092,"['XS', 'S', 'M', 'L', 'XL']"
Black Loose Fit Crew Neck Floral Printed Heavy Fabric T-Shirt,C7056AXBK81,,https://www.defacto.com/en-eg/loose-fit-bisiklet-yaka-tisort-3154871,"['XS', 'S', 'L']"
jogger Trousers,D1029AXKH435,https://dfcdn.defacto.com.tr/3/D1029AX_24AU_KH435_01_02.jpg,https://www.defacto.com/en-eg/jogger-pantolon-3150662,"['30', '32', '34', '38']"
Long Muscle Fit Crew Neck Printed Short Sleeve T-Shirt,B8482AXWT34,https://dfcdn.defacto.com.tr/3/B8482AX_24SM_WT34_01_01.jpg,https://www.defacto.com/en-eg/long-muscle-fit-bisiklet-yaka-baskili-tisort-3082187,"['S', 'M', 'L']"
DeFactoFit Standard Fit Jogger Sweatpants,D1952AXBN151,https://dfcdn.defacto.com.tr/3/D1952AX_24AU_BN151_01_01.jpg,https://www.defacto.com/en-eg/defactofit-standart-fit-sporcu-jogger-3173060,"['S', 'M', 'L']"
Regular Fit Crew Neck Basic Heavy Fabric T-Shirt,A7808AXGN928,https://dfcdn.defacto.com.tr/3/A7808AX_24SP_GN928_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3049120,"['S', 'M', 'L', '3XL']"
Boxy Fit Printed Crew Neck Heavy Fabric Tank Top,C5040AXWT34,https://dfcdn.defacto.com.tr/3/C5040AX_24HS_WT34_01_03.jpg,https://www.defacto.com/en-eg/boxy-fit-baskili-bisiklet-yaka-premium-atlet-3103952,"['XS', 'M', 'L', 'XL']"
Boxy Fit Printed Crew Neck Tank Top,C5051AXOG299,,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-atlet-3146211,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Boxy Fit Crew Neck Printed Sweatshirt,C2207AXBG700,https://dfcdn.defacto.com.tr/3/C2207AX_24SP_BG700_01_03.jpg,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-sweatshirt-3063622,"['XS', 'S', 'M']"
Regular Fit Stand Collar Cotton Short Sleeve Shirt,D5063AXBK81,https://dfcdn.defacto.com.tr/3/D5063AX_24AU_BK81_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-dik-yaka-pamuklu-kisa-kollu-gomlek-3154185,"['XS', 'S', 'M', 'L']"
3 piece Regular Fit Boxer,B7793AXNV135,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3062172,"['S', 'XL', 'XXL', '3XL']"
Regular Fit Tencel Long Sleeve Shirt,B2907AXKH465,https://dfcdn.defacto.com.tr/3/B2907AX_24SP_KH465_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-tensel-uzun-kollu-gomlek-3044556,"['XS', 'S', 'M', 'L']"
Regular Fit Plaid Lumberjack Pocket Long Sleeve Shirt,A5517AXWT33,,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kareli-uzun-kollu-gomlek-2836017,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Slim Fit Thin Sweatshirt Fabric Shorts,W1105AZAR58,https://dfcdn.defacto.com.tr/3/W1105AZ_24SM_AR58_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-sweatshirt-kumasi-sort-3111397,"['XS', 'S', 'M', 'L', 'XL']"
Slim Fit Crew Neck Printed T-Shirt,C3951AXOG169,,https://www.defacto.com/en-eg/slim-fit-bisiklet-yaka-tisort-3098639,"['S', 'M', 'L']"
Beige Straight Leg Jogger Pants,C6022AXBG656,https://dfcdn.defacto.com.tr/3/C6022AX_24AU_BG656_01_01.jpg,https://www.defacto.com/en-eg/jogger-dar-paca-pantolon-3151929,"['28', '30', '32']"
Relax Fit Crew Neck Knitted Basic Pullover,B9723AXER100,https://dfcdn.defacto.com.tr/3/B9723AX_24SP_ER100_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-bisiklet-yaka-triko-kazak-3074294,"['M', 'L']"
New Regular Fit Pique Polo T-Shirt,D5992AXGR160,,https://www.defacto.com/en-eg/new-regular-fit-polo-yaka-polo-tisort-3165735,"['S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Regular Hem Satin Trousers,B1879AXBK81,https://dfcdn.defacto.com.tr/3/B1879AX_23AU_BK81_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-pantolon-2942383,"['28 Size - 30 Length', '30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 32 Length', '32 Size - 34 Length', '34 Size - 34 Length', '36 Size - 32 Length', '38 Size - 32 Length']"
Regular Fit Checkered Fleece Long Sleeve Shirt,V2767AZBG702,https://dfcdn.defacto.com.tr/3/V2767AZ_24WN_BG702_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-kareli-polar-uzun-kollu-gomlek-3113767,"['XS', 'S', 'M']"
Regular Fit Jean Bermuda Shorts,A4804AXNM36,,https://www.defacto.com/en-eg/regular-fit-jean-bermuda-3081786,"['28', '30', '32', '34']"
Relax Fit Shorts,C7431AXAR15,https://dfcdn.defacto.com.tr/3/C7431AX_24SM_AR15_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-sort-3135712,"['XS', 'S', 'M', 'L', 'XL']"
Comfort Regular Fit Crew Neck Striped T-Shirt,B5910AXOG592,https://dfcdn.defacto.com.tr/3/B5910AX_25SP_OG592_01_01.jpg,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-baskili-tisort-3097859,"['XS', 'S', 'M']"
Parachute Trousers,A9053AXBG732,https://dfcdn.defacto.com.tr/3/A9053AX_23AU_BG732_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-pantolon-2941780,"['32', '34']"
DeFactoFit Slim Fit Scuba Fabric Zippered Sweatshirt,Z5581AZBK81,,https://www.defacto.com/en-eg/defactofit-slim-fit-fermuarli-skuba-dalgic-kumas-hirka-3041784,"['XS', 'S']"
Relax Fit Poplin Short Sleeve Shirt,D8352AXGN1107,,https://www.defacto.com/en-eg/relax-fit-poplin-kisa-kollu-gomlek-3171589,"['S', 'M', 'L', 'XL']"
Relax Fit Cotton Long Sleeve Shirt,B5905AXGN539,https://dfcdn.defacto.com.tr/3/B5905AX_24SP_GN539_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-pamuklu-uzun-kollu-gomlek-3080909,"['XS', 'S', 'M']"
Regular Fit Crew Neck Short Sleeve T-Shirt,B6534AXER238,https://dfcdn.defacto.com.tr/3/B6534AX_24SP_ER238_01_03.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3055874,"['XS', 'S', 'L', 'XL', 'XXL', '3XL']"
Regular Fit Cotton Short Sleeve Shirt,D1902AXBK81,https://dfcdn.defacto.com.tr/3/D1902AX_24HS_BK81_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-kisa-kollu-gomlek-3140583,"['XS', 'S', 'M', 'L']"
Regular Fit Patterned Short Sleeve Shirt,D4639AXKH396,,https://www.defacto.com/en-eg/relax-fit-polo-yaka-kisa-kollu-gomlek-3154552,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Wide Leg Fit Normal Waist Trousers,B8914AXBK81,,https://www.defacto.com/en-eg/wide-leg-pantolon-3055865,"['30 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length']"
Comfort Fit Hooded Basic Sweatshirt,B4446AXGR437,https://dfcdn.defacto.com.tr/3/B4446AX_24SP_GR437_01_03.jpg,https://www.defacto.com/en-eg/comfort-fit-kapusonlu-sweatshirt-3063609,"['XS', 'S', 'M', 'L', 'XXL']"
Regular Fit Basic Long Sleeve Shirt,D8876AXBG170,https://dfcdn.defacto.com.tr/3/D8876AX_25SP_BG170_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-gomlek-3244276,"['XS', 'S', 'M', 'L', 'XL']"
Modern Fit Short Sleeve Polo Basic T-Shirt,B6374AXBE729,https://dfcdn.defacto.com.tr/3/B6374AX_24SP_BE729_01_03.jpg,https://www.defacto.com/en-eg/modern-fit-polo-yaka-polo-tisort-3046773,"['S', 'M', 'L', 'XL']"
Standard Fit Crew Neck Textured Knitted Pullover,C8814AXER139,https://dfcdn.defacto.com.tr/3/C8814AX_24WN_ER139_01_03.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-triko-kazak-3113428,"['XS', 'S']"
Regular Fit Short Sleeve Crepe Polo T-Shirt,C4149AXKH478,https://dfcdn.defacto.com.tr/3/C4149AX_24SM_KH478_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-polo-tisort-3146137,"['M', 'L']"
Slim Fit Turtleneck Basic Knitted Pullover,R1124AZGN1079,https://dfcdn.defacto.com.tr/3/R1124AZ_24WN_GN1079_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-balikci-yaka-triko-kazak-3113818,"['XS', 'S', 'M']"
Slim Fit Cotton Long Sleeve Shirt,A4644AXBK27,https://dfcdn.defacto.com.tr/3/A4644AX_24AU_BK27_01_02.jpg,https://www.defacto.com/en-eg/slim-fit-dar-kesim-pamuklu-uzun-kollu-gomlek-3285625,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
jogger Super Skinny Hem Cotton Trousers,D6075AXBG106,https://dfcdn.defacto.com.tr/3/D6075AX_24AU_BG106_01_01.jpg,https://www.defacto.com/en-eg/jogger-pantolon-3163445,"['28', '30', '32']"
3 piece Regular Fit Boxer,B7922AXGN687,,https://www.defacto.com/en-eg/regular-fit-3lu-boxer-3063646,"['S', 'M', 'L', 'XXL', '3XL']"
Patterned Short Swim Shorts,M8615AZBK27,,https://www.defacto.com/en-eg/kisa-boy-deniz-sortu-3096333,"['XS', 'S', 'M', 'L']"
Comfort Regular Fit Relaxed Fit Crew Neck Basic T-Shirt,B4443AXBN574,https://dfcdn.defacto.com.tr/3/B4443AX_24SP_BN574_01_02.jpg,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-tisort-3100352,"['XS', 'S']"
Regular Fit Jogger Cargo Pants,C6322AXBN361,https://dfcdn.defacto.com.tr/3/C6322AX_24AU_BN361_01_02.jpg,https://www.defacto.com/en-eg/pantolon-3113317,"['28', '30', '32', '34', '36']"
Skinny Fit Jeans Bermuda,A6428AXNM39,,https://www.defacto.com/en-eg/skinny-fit-jean-bermuda-2821663,"['28', '30', '32', '34', '36', '38']"
DeFactoFit Slim Fit Sports Leggings,Z5576AZBK81,,https://www.defacto.com/en-eg/defacto-fit-slim-fit-sporcu-tayt-2790210,['M']
Slim Fit Jean Shorts,C2695AXNM55,,https://www.defacto.com/en-eg/slim-fit-jean-bermuda-3137615,"['28', '30', '32', '34', '36', '38']"
Regular Fit Straight Leg Trousers,E2937AXBG198,https://dfcdn.defacto.com.tr/3/E2937AX_24WN_BG198_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-pantolon-3205242,"['28', '30', '32', '34', '36', '38', '40']"
Relax Fit Cotton Short Sleeve Shirt,D4622AXWT34,https://dfcdn.defacto.com.tr/3/D4622AX_24HS_WT34_01_01.jpg,https://www.defacto.com/en-eg/relax-fit-kisa-kollu-gomlek-3155434,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Standard Fit Zippered Polo Neck Knitted Pullover,D0621AXNV135,,https://www.defacto.com/en-eg/standart-fit-polo-yaka-kazak-3136186,"['S', 'M']"
Regular Fit Polo Collar Short Sleeve Shirt,D4497AXTR284,https://dfcdn.defacto.com.tr/3/D4497AX_24SM_TR284_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kisa-kollu-gomlek-3148584,"['XS', 'S', 'M', 'L']"
DeFactoFit Oversize Fit Jogger,A9865AXGN796,,https://www.defacto.com/en-eg/defactofit-oversize-fit-jogger-3038568,"['M', 'L', 'XL']"
Slim Fit Polo Neck Jersey Long Sleeve Shirt,B6491AXBK27,https://dfcdn.defacto.com.tr/3/B6491AX_24SP_BK27_01_03.jpg,https://www.defacto.com/en-eg/slim-fit-polo-yaka-uzun-kollu-gomlek-3049136,"['M', 'L']"
Relax Fit Checkered Cotton Long Sleeve Shirt,Z0639AZBG732,https://dfcdn.defacto.com.tr/3/Z0639AZ_24SP_BG732_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-kareli-pamuklu-uzun-kollu-gomlek-3060897,"['XS', 'S', 'M', 'XXL']"
Regular Fit Polo Collar Cotton Short Sleeve Shirt,D1057AXBG106,https://dfcdn.defacto.com.tr/3/D1057AX_24SM_BG106_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-pamuklu-kisa-kollu-gomlek-3147403,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Standard Fit Crew Neck Knitted Pullover,B0923AXER100,https://dfcdn.defacto.com.tr/3/B0923AX_24SP_ER100_01_02.jpg,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-triko-kazak-3046744,"['S', '3XL']"
DeFactoFit Standard Fit Crew Neck Printed Sports T-Shirt,B5020AXBE169,,https://www.defacto.com/en-eg/defactofit-slim-fit-bisiklet-yaka-sporcu-tisort-3094174,"['XS', 'S', 'M', 'L']"
New Regular Fit Crew Neck Printed Short Sleeve T-Shirt,C9224AXOG191,,https://www.defacto.com/en-eg/new-regular-fit-bisiklet-yaka-tisort-3136381,"['S', 'M', 'L', 'XL']"
Boxy Fit Printed Long Sleeve Sweatshirt,X8282AZBG155,https://dfcdn.defacto.com.tr/3/X8282AZ_25SP_BG155_01_02.jpg,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-baskili-sweatshirt-3243992,"['S', 'M']"
Regular Fit Crew Neck Striped T-Shirt,B6499AXBG734,https://dfcdn.defacto.com.tr/3/B6499AX_24SP_BG734_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bisiklet-yaka-tisort-3050142,"['S', 'M', 'XL', 'XXL']"
DeFactoFit Short Leg Scuba Fabric Shorts,C5902AXBG721,https://dfcdn.defacto.com.tr/3/C5902AX_25SP_BG721_01_03.jpg,https://www.defacto.com/en-eg/defactofit-kisa-paca-skuba-dalgic-kumas-sort-3242009,"['S', 'M', 'L']"
Regular Fit Gabardine Bermuda Shorts,D2899AXAR231,https://dfcdn.defacto.com.tr/3/D2899AX_24HS_AR231_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-bermuda-3150658,"['30', '32', '34', '36', '38']"
Pedro Slim Fit Skinny Leg Jeans,C9238AXNM40,,https://www.defacto.com/en-eg/pedro-slim-fit-jean-pantolon-3122715,"['29 Size - 30 Length', '30 Size - 30 Length', 'Size 31 - Length 30', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length', '38 Size - 32 Length']"
DeFactoFit Standard Fit Thick Hooded Sweatshirt,B0723AXBE325,https://dfcdn.defacto.com.tr/3/B0723AX_23AU_BE325_01_02.jpg,https://www.defacto.com/en-eg/defacto-fit-standart-fit-kapusonlu-sweatshirt-2901080,"['S', 'M']"
Slim Fit Super Skinny Hem Trousers,C9436AXGR368,https://dfcdn.defacto.com.tr/3/C9436AX_24AU_GR368_01_01.jpg,https://www.defacto.com/en-eg/slim-fit-pantolon-3163405,"['28 Size - 30 Length', '30 Size - 30 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '34 Size - 34 Length', '36 Size - 30 Length', '36 Size - 32 Length', '38 Size - 30 Length', '38 Size - 32 Length', '40 Size - 32 Length', '42 Size - 32 Length']"
Modern Fit Lined Blazer Jacket,C5990AXAR4,https://dfcdn.defacto.com.tr/3/C5990AX_24AU_AR4_01_03.jpg,https://www.defacto.com/en-eg/modern-fit-astarli-blazer-ceket-3155296,"['50', '52', '54', '56']"
Regular Fit Licensed by Marvel Crew Neck T-Shirt,B8101AXRD172,,https://www.defacto.com/en-eg/marvel-logo-only-regular-fit-bisiklet-yaka-tisort-3105698,"['XS', 'S', 'M', 'L']"
Regular Fit Polo Collar Short Sleeve Shirt,D4498AXBG750,https://dfcdn.defacto.com.tr/3/D4498AX_24SM_BG750_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kisa-kollu-gomlek-3148657,"['XS', 'S', 'M', 'L', 'XL']"
Boxy Fit Crew Neck Tank Top,C7205AXER105,,https://www.defacto.com/en-eg/boxy-fit-bisiklet-yaka-atlet-3145796,"['S', 'M', 'L', 'XL']"
Oversize Fit Crew Neck Printed T-Shirt,C1866AXKH436,,https://www.defacto.com/en-eg/oversize-fit-bisiklet-yaka-baskili-tisort-3105499,"['S', 'M', 'L']"
Regular Fit Resort Collar Short Sleeve Shirt,D4757AXGR474,,https://www.defacto.com/en-eg/regular-fit-apas-yaka-kisa-kollu-gomlek-3155040,"['XS', 'S', 'L']"
Baggy Fit Regular Hem Gabardine Trousers,B3664AXBN303,https://dfcdn.defacto.com.tr/3/B3664AX_23AU_BN303_01_02.jpg,https://www.defacto.com/en-eg/baggy-pantolon-2994933,"['28 Size - 30 Length', '30 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length']"
New Regular Fit Short Sleeve Polo T-Shirt,D5999AXWT32,,https://www.defacto.com/en-eg/new-regular-fit-polo-yaka-polo-tisort-3165008,"['S', 'M', 'L', 'XL', 'XXL']"
New Regular Fit  Polo T-Shirt,D5998AXWT32,,https://www.defacto.com/en-eg/new-regular-fit-polo-yaka-polo-tisort-3164898,"['S', 'M', 'L', 'XL', 'XXL']"
Relax Fit Crew Neck Cotton Knitted Pullover,D3290AXBG300,https://dfcdn.defacto.com.tr/3/D3290AX_24AU_BG300_01_02.jpg,https://www.defacto.com/en-eg/relax-fit-bisiklet-yaka-kazak-3160524,"['XS', 'S', 'M', 'L', 'XL', '3XL']"
Red Standard Fit Crew Neck New Year Themed Knitwear Pullover,D5795AXRD92,,https://www.defacto.com/en-eg/standart-fit-bisiklet-yaka-kazak-3182198,"['XS', 'S', 'M', 'L']"
DeFactoFit Standard Fit Printed Sweatshirt,B4372AXBK81,https://dfcdn.defacto.com.tr/3/B4372AX_24SP_BK81_01_04.jpg,https://www.defacto.com/en-eg/defactofit-standart-fit-kapusonlu-sweatshirt-3064758,"['XS', 'S', 'M']"
Regular Fit Polo Collar Short Sleeve Shirt,D4497AXBE281,https://dfcdn.defacto.com.tr/3/D4497AX_24SM_BE281_01_01.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kisa-kollu-gomlek-3148590,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
Regular Fit Polo Collar Cotton Short Sleeve Shirt,D2924AXER22,https://dfcdn.defacto.com.tr/3/D2924AX_24SM_ER22_01_02.jpg,https://www.defacto.com/en-eg/regular-fit-polo-yaka-kisa-kollu-gomlek-3143871,"['XS', 'S', 'M', 'L', 'XL', 'XXL', '3XL']"
Pedro Slim Fit Normal Waist Skinny Leg Jeans,D1832AXNM39,,https://www.defacto.com/en-eg/pedro-slim-fit-dar-paca-jean-pantolon-3171888,"['29 Size - 30 Length', 'Size 31 - Length 30', '31 Size - 32 Length', '32 Size - 30 Length', '32 Size - 32 Length', '33 Size - 32 Length', '34 Size - 30 Length', '34 Size - 32 Length', '36 Size - 32 Length', '36 Size - 34 Length']"
Comfort Regular Fit Relaxed Fit Crew Neck Printed T-Shirt,B8493AXOG169,,https://www.defacto.com/en-eg/comfort-fit-bisiklet-yaka-baskili-tisort-3080056,"['XS', 'S', 'M', 'XL']"
New Regular Fit Crew Neck Short Sleeve T-Shirt,C9222AXER42,,https://www.defacto.com/en-eg/tisort-3136379,"['S', 'M', 'L', 'XL', 'XXL']"
